CellLine	HCC827	H2347	HCC2935	HCC4006	H2087	H2228	H1944	HCC2935	H1975	H2122	HCC44	SKLU1	H1437	HCC827	H3122	H1734	H1781	H358	H1792	H2228	H1373	H23	H1838	A549	PC9	CORL105	H1993	H2030	HCC4006	H820	H2291	HCC2935	HCC2935	PC9	CORL105	H1993	H2291	H1781	H441	H1781	H1734	CORL105	H1993	H441	H2228	H3122	A549	H1755	H1793	CORL105	H1975	H2087	PC9	H1944	H1437	HCC44	H23	H1563	H2030	H1792	H1437	H1734	H1755	H1781	H1437	H1838	H1792	H2087	H1693	H441	H1563	H1693	H1568	HCC4006	SKLU1	H1755	H23	H1792	HCC4006	H23	H1792	H23	H1693	H2228	H522	H1650	H2087	H2347	H3122	H1944	SKLU1	HCC2935	H1944	H1793	H1734	H1838	H2347	H2030	H1650	H1568	HCC44	H1568	H1693	H2122	H1563	CORL105	H358	H1838	H1568	H1437	H1734	HCC4006	H1993	H358	H820	H1373	H358	A549	HCC827	H1793	H1975	H522	PC9	H2030	H1755	H1838	H522	H1781	H358	HCC827	H2228	H1568	H820	H1975	H1975	H2030	H1693	SKLU1	H1755	H1793	H2291	H2291	H1944	H1944	H2122	A549	H820	H1993	H820	H820	HCC44	H441	H2291	H1650	HCC827	H1755	H441	H522	H1755	H1563	H3122	H23	H2087	H1944	H1838	H1792	PC9	H1373	A549	H2122	H1568	SKLU1	H1793	H1437	HCC44	H3122	HCC827	H1975	CORL105	H358	H2030	H1373	H2228	A549	HCC44	H1437	HCC2935	CORL105	H1650	H2291	H2291	H1975	H2087	H1993	H2122	A549	H3122	H1563	H1793	HCC4006	HCC4006	H522	H1792	HCC44	H1838	H1568	H1693	PC9	H1563	H1793	H1373	H1650	H1781	H1693	H2030	H2347	H441	H1993	H2347	H3122	H358	HCC827	H2122	PC9	H1734	H2347	H820	SKLU1	HCC2935	H1734	H522	H1650	H2087	H1781	SKLU1	H1650	H2122	H1373	H441	H2347	H1373	H23	H1563	H522	H2228
Drug	Gefitinib	Trametinib	Gefitinib	Gefitinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Gefitinib	Trametinib	Trametinib	Trametinib	Trametinib	Gefitinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	Trametinib	AZD5363 	Everolimus	Trametinib	Gefitinib	AZD5363 	AZD5363 	Gefitinib	AZD5363 	AZD5363 	AZD5363 	AZD5363 	Gefitinib	Trametinib	AZD5363 	AZD5363 	AZD5363 	AZD5363 	Everolimus	AUY922 	AZD5363 	AZD5363 	AZD5363 	AZD5363 	AZD5363 	AZD5363 	AZD5363 	AZD5363 	AZD5363 	Everolimus	Gefitinib	Gefitinib	Trametinib	AUY922 	Everolimus	Everolimus	AZD5363 	Everolimus	Everolimus	Gefitinib	GDC0941	Trametinib	AUY922 	Everolimus	Everolimus	AUY922 	Everolimus	AUY922 	AUY922 	Vemurafenib	Gefitinib	AUY922 	AUY922 	AUY922 	AUY922 	Everolimus	AUY922 	Everolimus	AUY922 	AUY922 	AUY922 	AUY922 	Everolimus	AUY922 	AUY922 	AUY922 	AUY922 	Everolimus	AUY922 	Trametinib	AUY922 	Everolimus	Gefitinib	AUY922 	Everolimus	Everolimus	Everolimus	AZD5363 	Gefitinib	GDC0941	Everolimus	AZD5363 	AUY922 	AZD5363 	AZD5363 	AUY922 	Gefitinib	AUY922 	AUY922 	Trametinib	AUY922 	Everolimus	AUY922 	AUY922 	GDC0941	Gefitinib	Gefitinib	Everolimus	AUY922 	AZD5363 	GDC0941	AZD5363 	AUY922 	Everolimus	GDC0941	Gefitinib	AZD5363 	Gefitinib	Everolimus	AZD5363 	Everolimus	AUY922 	GDC0941	Gefitinib	Vemurafenib	Everolimus	GDC0941	Everolimus	Gefitinib	Everolimus	GDC0941	Everolimus	GDC0941	Gefitinib	Everolimus	Gefitinib	GDC0941	AZD5363 	Vemurafenib	AUY922 	GDC0941	Gefitinib	Gefitinib	Vemurafenib	GDC0941	Vemurafenib	Vemurafenib	Vemurafenib	Vemurafenib	Gefitinib	Vemurafenib	Vemurafenib	Vemurafenib	AUY922 	Gefitinib	Everolimus	GDC0941	Gefitinib	GDC0941	Vemurafenib	Vemurafenib	Gefitinib	Everolimus	Gefitinib	Vemurafenib	Vemurafenib	GDC0941	Vemurafenib	AZD5363 	Vemurafenib	Gefitinib	Vemurafenib	Vemurafenib	GDC0941	Everolimus	GDC0941	Gefitinib	Trametinib	Gefitinib	GDC0941	Vemurafenib	GDC0941	GDC0941	Everolimus	Vemurafenib	GDC0941	Vemurafenib	Everolimus	Vemurafenib	GDC0941	GDC0941	Trametinib	GDC0941	GDC0941	GDC0941	Gefitinib	Vemurafenib	Vemurafenib	Vemurafenib	Vemurafenib	GDC0941	Vemurafenib	AZD5363 	GDC0941	GDC0941	GDC0941	Vemurafenib	GDC0941	Vemurafenib	Vemurafenib	Vemurafenib	GDC0941	GDC0941	Vemurafenib	AZD5363 	Vemurafenib	GDC0941	AZD5363 	AUY922 	AZD5363 	Everolimus	GDC0941	Gefitinib	Trametinib	Vemurafenib
Mutation_Status	EGFR_mutant	KRAS_mutant	EGFR_mutant	EGFR_mutant	BRAF_mutant	ALK_mutant	KRAS_mutant	EGFR_mutant	EGFR_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	Wild_type	EGFR_mutant	Wild_type	KRAS_mutant	Wild_type	KRAS_mutant	KRAS_mutant	ALK_mutant	KRAS_mutant	KRAS_mutant	Wild_type	KRAS_mutant	EGFR_mutant	Wild_type	Wild_type	KRAS_mutant	EGFR_mutant	EGFR_mutant	KRAS_mutant	EGFR_mutant	EGFR_mutant	EGFR_mutant	Wild_type	Wild_type	KRAS_mutant	Wild_type	KRAS_mutant	Wild_type	KRAS_mutant	Wild_type	Wild_type	KRAS_mutant	ALK_mutant	Wild_type	KRAS_mutant	BRAF_mutant	Wild_type	Wild_type	EGFR_mutant	BRAF_mutant	EGFR_mutant	KRAS_mutant	Wild_type	KRAS_mutant	KRAS_mutant	Wild_type	KRAS_mutant	KRAS_mutant	Wild_type	KRAS_mutant	BRAF_mutant	Wild_type	Wild_type	Wild_type	KRAS_mutant	BRAF_mutant	Wild_type	KRAS_mutant	Wild_type	Wild_type	Wild_type	EGFR_mutant	KRAS_mutant	BRAF_mutant	KRAS_mutant	KRAS_mutant	EGFR_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	Wild_type	ALK_mutant	Wild_type	EGFR_mutant	BRAF_mutant	KRAS_mutant	Wild_type	KRAS_mutant	KRAS_mutant	EGFR_mutant	KRAS_mutant	Wild_type	KRAS_mutant	Wild_type	KRAS_mutant	KRAS_mutant	EGFR_mutant	Wild_type	KRAS_mutant	Wild_type	Wild_type	KRAS_mutant	Wild_type	Wild_type	KRAS_mutant	Wild_type	Wild_type	Wild_type	KRAS_mutant	EGFR_mutant	Wild_type	KRAS_mutant	EGFR_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	EGFR_mutant	Wild_type	EGFR_mutant	Wild_type	EGFR_mutant	KRAS_mutant	BRAF_mutant	Wild_type	Wild_type	Wild_type	KRAS_mutant	EGFR_mutant	ALK_mutant	Wild_type	EGFR_mutant	EGFR_mutant	EGFR_mutant	KRAS_mutant	Wild_type	KRAS_mutant	BRAF_mutant	Wild_type	KRAS_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	EGFR_mutant	Wild_type	EGFR_mutant	EGFR_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	EGFR_mutant	EGFR_mutant	BRAF_mutant	KRAS_mutant	Wild_type	BRAF_mutant	Wild_type	Wild_type	KRAS_mutant	BRAF_mutant	KRAS_mutant	Wild_type	KRAS_mutant	EGFR_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	Wild_type	KRAS_mutant	Wild_type	Wild_type	KRAS_mutant	Wild_type	EGFR_mutant	EGFR_mutant	Wild_type	KRAS_mutant	KRAS_mutant	KRAS_mutant	ALK_mutant	KRAS_mutant	KRAS_mutant	Wild_type	EGFR_mutant	Wild_type	EGFR_mutant	KRAS_mutant	KRAS_mutant	EGFR_mutant	BRAF_mutant	Wild_type	KRAS_mutant	KRAS_mutant	Wild_type	Wild_type	Wild_type	EGFR_mutant	EGFR_mutant	Wild_type	KRAS_mutant	KRAS_mutant	Wild_type	Wild_type	Wild_type	EGFR_mutant	Wild_type	Wild_type	KRAS_mutant	EGFR_mutant	Wild_type	Wild_type	KRAS_mutant	KRAS_mutant	KRAS_mutant	Wild_type	KRAS_mutant	Wild_type	KRAS_mutant	EGFR_mutant	KRAS_mutant	EGFR_mutant	KRAS_mutant	KRAS_mutant	EGFR_mutant	KRAS_mutant	EGFR_mutant	KRAS_mutant	Wild_type	EGFR_mutant	BRAF_mutant	Wild_type	KRAS_mutant	EGFR_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	KRAS_mutant	Wild_type	Wild_type	ALK_mutant
Quartile	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
AKT308	0.347263569	-0.03831149	-1.032069091	-0.111095975	0.291571126	1.364138749	0.88554004	-0.223318581	1.576424421	0.147663758	1.662223546	-0.177104631	0.367683229	1.177805354	0.377839359	-0.010117211	0.231603857	0.448167469	-0.13883715	2.147689636	1.621693648	0.449863348	1.542947384	0.3541889	-0.537103615	1.856722255	0.946251299	-0.007343132	0.152331084	0.405983675	0.035075002	3.560710616	0.349941552	-0.504562878	2.826964432	4.290483029	3.47162773	0.150808362	5.199450349	1.805118877	4.07142339	5.87925922	1.052586641	-0.364711916	6.044132144	4.937531818	5.646041779	4.034032919	0.719024511	1.692593839	5.896462159	5.452020613	2.523029784	6.219278372	4.876520779	4.957099829	5.940935873	5.402486668	4.713509239	-0.045098666	-0.810415918	-0.499058128	-0.007954893	-1.031744365	0.456836489	0.82365613	3.75069898	0.585518779	0.170771764	0.146651394	0.347306375	-0.071737866	0.14184401	0.056275538	-0.047073056	0.14176415	0.466715714	-0.430001254	-0.020689615	-0.189209438	0.159601993	0.756031346	-0.021315175	1.35179584	0.139202943	-0.154933841	1.811927959	-0.024049837	0.022418414	1.844008294	0.509630059	-1.426743064	0.310591473	0.038288796	-0.380307448	1.357860692	0.034727753	2.23625056	0.260263826	-0.337824582	0.571037538	0.454944934	-0.408634234	0.159511658	-0.123411274	1.657073601	0.246052152	5.362528797	-0.728167345	-0.757981614	-0.021535349	6.315581237	1.448051199	5.610744694	5.917360811	0.063955908	0.571907949	1.723377885	1.774635355	-0.180117977	-1.139308076	0.177254535	-0.625868239	1.559444678	-0.801148692	1.794249069	-0.138917668	-0.006962446	-0.258463764	3.890382931	0.224448959	5.098299177	0.043470507	0.580750529	1.68115776	0.29127008	3.897245752	0.045384638	0.778847862	4.269641801	0.328571272	0.614839242	-0.430979007	-0.227913995	0.497047447	0.009148201	0.298007888	0.262032538	0.205960759	0.05215344	-0.135461192	0.420751392	0.432208499	0.136577303	0.23027021	0.64077616	-0.348045229	5.409701149	-1.397539471	-0.708120494	0.126710434	0.030821312	0.107495423	-0.10724647	0.734155113	0.51754582	-1.160016813	-0.149555221	0.198415661	0.728987791	0.040205328	0.466558664	-1.192843761	0.033780165	-0.228369175	0.537560678	-0.003936226	0.414576409	-0.332587813	-2.159509121	-0.292112263	-0.216394052	0.762675127	0.105593971	0.239175959	-0.833815081	-2.512612636	-0.567026253	6.558472758	0.073816937	0.022525468	-0.759477235	-0.683614622	1.901735066	0.305200249	0.786629181	-0.286107508	-0.206878631	0.101411465	-0.067713023	-0.10880672	-0.135797655	-0.060420752	0.015550901	-0.528298113	0.192894722	-0.081478995	-0.043124708	-2.772332923	-0.180800378	-0.072604406	0.087847558	-1.675565963	-0.060995602	-0.339208972	-0.169694347	-0.699909582	0.100561185	-1.157367204	0.437493353	-0.405625678	0.674422749	5.534066623	-0.410804447	-0.028883552	-0.798570268	0.706251833	-0.077256163	-4.339943683	-0.214685488	-0.562789386	-0.475379213	0.537480836	-3.998998246	3.252334822	-0.252238966	0.764621903	3.946638771	0.735352907	3.96608558	-0.106164252	0.400755129	-1.299962529	-0.905170226	-0.088972468
AKT473	-0.608504591	-0.166425599	-0.685478363	-0.084901865	0.672526694	0.41916058	0.63843345	0.192033363	0.50905206	0.007638921	2.284627906	0.105694884	-0.009333771	1.460228282	0.515644957	0.103829657	-0.291521258	0.038465089	-0.557708712	0.913112638	0.250160246	0.880137796	0.147438001	0.321855589	-0.700349713	1.134383602	0.671299636	0.39837277	0.468096289	0.402258049	-0.049270081	0.999225633	0.107446678	0.115580955	2.194897697	2.318198742	3.115130787	-0.093922493	3.556341034	-0.404356591	4.0023316	3.968874751	0.627496464	-0.242497928	3.29026567	1.887970377	3.937870304	3.541310397	0.318579433	1.174549551	3.639749669	4.683283416	1.871941737	3.598852053	3.673862116	2.682834395	3.383567815	4.027745152	2.696986559	-0.011645497	0.004555612	0.088819927	0.515236509	-0.394302566	0.510320106	0.496887329	1.789425859	1.311392517	0.193738405	-0.001456685	0.334171906	0.097694802	-0.240769116	0.065945838	0.404110168	0.121792765	0.816206526	-0.775809355	0.207351213	-0.487489669	0.247083096	0.579791521	-0.118280118	0.66146422	0.209531565	0.167424787	1.323500142	-0.141668391	-0.307261215	-1.819557259	0.627847312	-1.028162175	0.284376857	0.626531683	0.276781745	-0.239701845	-0.151045124	1.111529502	0.297996866	-0.95352756	0.122369688	-0.210111588	-0.393529712	0.102335987	-0.724441076	2.170975768	0.056355754	2.863225675	-0.442456543	-0.51185292	0.27804142	1.926087734	0.938314247	3.524000461	2.687196782	-0.261689031	0.145002576	1.382586569	0.617016459	0.201733169	0.663618279	0.50158231	-0.117860116	0.336827777	-0.460541287	-0.220971346	0.247272274	-0.238364969	0.136253751	2.107348139	0.078507	1.719393118	-0.159180187	1.137105924	-0.390134373	-0.022880544	3.162348046	0.331196044	0.85439167	3.185499283	-0.166474237	-0.249672751	-0.794396982	0.25290034	-0.507960228	0.234790586	-0.60749954	0.120239118	-0.030543063	-0.330624114	-0.113331621	0.233222456	-0.376383122	0.172358592	0.363345509	0.630960909	-0.706247141	3.624123983	-1.455481443	-0.38551266	-0.203084958	-0.024270271	0.340550606	-0.663309524	-1.737951485	-1.998187282	-0.39053231	-0.434048056	-0.71951852	0.012822846	-0.058420729	0.06646389	0.180018603	-1.139547311	-0.134096018	-0.045991306	-0.677504168	0.381255014	-1.031768746	-1.310512475	-1.574959983	-0.07997282	0.335278823	0.253206966	-0.723518485	-0.294904636	-2.210636215	-0.436132186	2.082945857	-0.029954828	0.097090944	-1.028565074	-0.039500366	1.008542554	0.101848019	0.257438681	-0.289358369	-0.254353229	0.633909921	0.028046254	0.163782242	-0.907674576	-1.156614962	0.429322137	-1.086566139	-0.415174489	-0.919307794	0.44640514	-2.501809313	0.104556001	-0.118937503	0.203603678	-1.018322474	-0.60571271	-1.202122755	0.110817565	-0.494210609	-0.335707144	-1.031859231	0.034689287	-2.286674535	-0.104079331	4.74038164	-0.183314158	-0.224731024	-0.910494116	-0.650458251	-0.161110214	-3.316634617	-0.163104501	-0.602096324	-0.440409075	0.162930118	-2.367234233	3.313195389	-0.541390547	0.501829019	0.575491555	0.670804187	1.981906016	-0.093378467	-0.328130016	-0.184754109	0.483495766	-0.661588029
ATF2	0.156139778	0.605007679	0.362805536	0.058738478	1.178137639	0.096130266	-0.328959669	0.387273248	0.35191292	-0.116627202	0.881866155	-0.409416864	-0.232672305	-0.002059766	0.058350817	0.223421321	-0.708150307	-1.018818585	0.067897477	0.45869826	0.152238725	0.891166154	1.18453705	0.054020584	-0.149089995	0.316612551	0.158488905	-0.412541022	-0.139303482	0.218899229	0.196049573	0.134009749	0.046131175	-0.167476504	-0.510974216	-0.373385237	-0.11252253	0.397847899	0.780280535	0.000626956	0.615436083	-0.405834252	0.342282526	0.354976323	0.927569815	-0.365933843	-0.037097955	-0.921540223	0.291986467	0.223667608	-0.115730872	0.201349912	-0.252548383	-1.104969249	-0.893799339	-0.64335031	-0.015704304	0.180423124	-0.763079617	-0.212311443	-0.686292722	0.199270939	0.006263748	0.299686582	0.125105973	-0.581308935	-1.711540887	0.211749397	-0.501298233	0.444401233	-0.42245025	0.002859161	0.658481779	0.11861528	-0.644842492	0.013856481	0.534212903	-0.240630247	0.45850435	-0.776350946	0.101880138	0.506795602	-0.200725574	1.17275897	0.960528122	-0.48336597	-0.119866184	0.267429513	0.807206156	0.723160008	0.953854712	0.36722852	-0.104631089	0.476903053	0.151095474	1.057323513	-0.351814315	-0.073123902	0.322822038	0.409227876	0.25171753	-0.137149286	-0.675306663	-0.194330887	-0.255720483	0.279133005	-0.064097357	1.026463573	0.497419751	-0.303149438	0.365592029	0.111407908	0.343411636	-0.266212647	-0.019114877	0.343908558	0.363003509	0.525571404	0.459765543	-0.003367582	0.3636451	-0.141992558	0.016038128	0.19573567	-0.488633703	1.284627785	-0.407896686	0.012642629	0.478709248	-0.528711929	0.551120699	-0.021314996	0.416530549	0.343689479	-0.450067726	-0.319496405	-0.439183613	-0.307587608	-0.048931407	-0.630742546	0.211462165	-0.207768527	-0.095119283	-0.345317582	0.11918298	0.027020957	-0.137141231	0.033108073	0.262790852	-0.471693024	-0.11741986	-0.278998662	-0.225531715	0.130255071	0.005370988	-0.081103026	0.310846356	-0.769737365	-0.95995861	0.096123685	0.189267169	0.100665301	0.243179142	0.14995631	0.983525932	1.128873741	0.065908472	-0.43842239	0.854496948	0.546808645	0.017217215	0.27073447	-0.051115651	-0.596475164	-0.121029536	-0.439997174	-0.033255858	0.477750833	0.049470783	-0.233687124	0.280416548	-0.312852669	0.74413415	-0.051301082	-0.617143289	0.09539643	0.537239309	0.583655497	-0.281254386	0.339416498	0.178464448	7.34E-05	1.680423931	-0.079538104	-0.667985539	0.161268333	0.268847864	0.193515582	-0.240576472	0.251390733	-0.532513082	-0.483143738	-0.156451963	-0.191418523	-0.163616827	0.110004729	-0.79159338	0.824471869	0.038185948	0.482880435	-0.051698871	0.012588013	0.347282146	-0.11508587	-0.30207654	0.844645509	0.770667398	0.270547618	0.022711592	0.18221807	-0.569855073	0.084965895	0.213484768	-0.055800183	0.23310341	0.213663837	-0.619437574	-0.246182299	0.124885714	0.784731331	1.800719835	0.361697606	0.072940867	0.631863236	-1.022027589	0.946690884	-0.043786505	-1.047203878	0.511989713	0.411472549	0.033899182	-0.086446256	-0.047687218	0.163525094	1.328754373
AXL	-0.127663732	-0.230489828	-0.110390063	-1.321490171	-1.267521889	0.184469343	-0.198929068	-0.246712625	-1.151877983	-0.882311661	1.80571365	0.125997566	0.544020916	-0.293144091	0.273174927	0.087198078	0.066343866	-0.518480583	0.204643723	0.855926123	-0.051617043	-0.105755853	-0.010619211	0.346238951	0.304736261	0.267232382	0.008789139	-0.183096267	-1.011185663	0.40838912	-0.316842814	-0.538782701	-0.03378481	0.465315101	0.207363782	-0.043782109	-0.063725589	0.286696324	-0.084365619	0.147773718	0.046615453	0.332735102	0.082851161	-0.117642056	0.291968012	-0.334649471	0.210209706	0.351957012	-0.00110159	0.20158063	-0.029664921	-0.145532526	0.068409111	-0.177834893	-0.39602711	-0.194661307	0.123964018	-0.102474447	0.041423378	0.870138655	0.090308	-0.014450331	0.60324459	0.167205853	-0.166898918	0.351213974	-0.61933905	-0.522121944	-0.219570006	-0.288807399	0.144438278	0.05015112	-0.520294071	-0.455010819	-0.165876767	0.373271836	-0.042568348	-0.217092096	0.33216531	-0.22925009	0.438452806	-0.144890457	-0.176642495	0.368443021	0.432498236	-0.317396929	-0.006807898	0.300593063	-0.320043132	0.786753589	0.302759897	-0.211051556	0.047162295	0.055003104	-0.268345384	-0.336748305	0.036677985	-0.280548322	-0.151576125	-0.650751814	0.665862482	-0.065183617	-0.132280701	0.17052465	-0.254830484	0.332735851	0.1094791	-0.229467708	-0.157196879	0.404258881	0.206837219	0.768836464	-0.045086261	0.377418408	0.165662887	0.348465184	-0.031630395	0.280380138	0.121888747	0.065415021	-0.034636992	-0.521799569	0.18790622	-0.141687698	0.403376002	-0.342595997	0.069720789	-0.346148509	0.142928205	-0.004269983	0.272547175	-0.228752267	-0.062454189	-0.376203773	-0.051360135	0.04797969	-0.082802404	-0.015309505	0.616560295	-0.264115347	-0.015693692	-0.165139241	-0.214081342	0.118814689	-0.128617097	0.249475378	0.070765095	0.053566306	0.14478557	-0.210680386	-0.125357796	-0.070537577	0.309601011	0.062350945	-0.190141842	0.710441001	-0.254273479	0.19565048	0.117330675	-0.066324532	-0.392476635	-0.123599535	0.136837677	0.209303445	-0.101330226	2.691248896	0.192225809	-0.261269676	0.389204796	0.066629309	-0.217337001	1.340784103	1.326864202	-0.272232671	-0.171783769	0.113151834	-0.169783028	0.13863875	0.294156089	0.330356962	-0.669189795	0.04540463	-3.161356601	0.298771755	0.096293307	0.938789788	-0.165516335	0.392115649	-0.23833794	0.684145352	-0.061502783	-0.230504126	0.320407191	0.232798232	-0.884834277	0.454732584	-0.374287122	-0.050795061	0.047341672	-1.207878896	-0.478092339	0.030580313	0.206391729	0.306980414	0.158448457	-0.01520185	0.243356532	0.242993993	-0.484443779	0.14275372	-0.010942767	0.068704568	0.008552313	-0.016075556	-0.060240906	0.046562081	-0.009896226	0.363400189	0.313419471	0.529352889	-0.636526114	0.659675936	0.091621898	0.230366904	-0.027130663	0.119434312	0.505477364	-0.009646749	-0.308839563	0.53268733	-1.299018498	-0.205056489	-0.327431165	-0.814749023	0.394816424	1.167029295	0.11564535	0.362976428	0.084542352	-0.508952782	0.01311335	-0.224682925	0.031719068	-0.863666465	1.091791994
bCATENIN	-0.072254114	-0.269036914	-0.217654959	-0.646527564	-0.569589441	-0.015431448	-0.033395986	-0.160148728	-0.926559081	-0.096084504	1.549717698	-0.066054969	0.232597689	0.100108521	0.282143416	0.093539093	0.097480291	-0.066784613	-0.030173494	0.633806363	0.061045355	-0.219701275	-0.023278554	0.220902513	0.271720197	0.144678729	0.035409515	-0.014599248	-0.179616016	0.167952891	-0.113909002	-0.539849021	-0.250968991	0.441245022	-0.076751916	-0.056298396	-0.206802962	-0.333771847	-0.309875568	-0.549018074	0.297435592	-0.01243438	0.033673009	-0.154906024	0.109269961	-0.246392072	0.105348755	0.132203669	0.039168914	0.248734073	-0.196983595	-0.277344278	0.015193966	0.028725457	-0.541159961	-0.181722251	0.135549478	-0.099722112	0.067737811	0.276278974	-0.172069518	-0.054953641	0.398820267	-0.298557598	-0.584062607	0.263115101	-0.254667619	-0.267983938	-0.467373227	-0.157300351	0.125408081	0.011367267	-0.166181815	-0.078225497	-0.034168519	0.281364068	0.041888157	0.327536666	0.072476714	0.008673175	0.238640479	-0.084395397	-0.088431625	0.152437288	0.291547669	-0.125736632	0.182940834	-0.005136027	-0.499918701	0.68201343	0.036791053	-0.15052552	0.099607915	0.144492473	0.108114682	-0.409559758	-0.110961566	-0.139458898	0.101244468	-0.326215381	0.68468183	0.208458331	0.045010907	0.146459121	-0.190424764	-0.018476389	0.000110281	-0.24929055	-0.077128645	0.095038737	0.163414197	0.342597676	0.040893403	0.106439857	-0.072978698	0.229828759	0.086604074	0.198916011	0.07058904	0.046682988	0.023892053	-0.259398752	0.21901327	-0.186622285	0.267415594	-0.326334117	-0.143738214	-0.53908072	0.100305762	0.050716372	0.15243937	0.207303193	-0.1778012	-0.287473795	-0.101232765	0.086871365	0.561279836	0.033566123	0.465753207	-0.150443778	-0.015850296	-0.11055274	-0.047539736	0.204913303	0.153648054	0.10789239	-0.289679657	0.101006975	0.036388529	-0.342048161	-0.174117108	-0.12450821	0.102774144	0.193515745	-0.298780659	0.369252984	-0.144450651	0.026432112	0.114213355	-0.009997105	-0.335316533	-0.251609978	0.327776862	0.032267219	-0.217886001	1.664650551	-0.078545809	-0.03045349	0.268641897	0.061923872	-0.021864745	0.64342782	1.32874917	-0.665472601	-0.084707312	0.007789105	-0.183179967	0.12004288	0.150160535	0.143540963	-0.073616945	0.343892751	0.379722724	0.142572884	-0.078110727	0.48107737	-0.265469388	0.365181474	-0.051852477	0.247536821	-0.10349598	-0.312024835	0.534198399	0.109478274	-0.029029622	0.369561682	-0.368977084	-0.005817071	0.053471021	-0.898768251	0.113270013	-0.112701794	0.029013432	0.259717162	0.212669412	-0.018529472	0.19112819	0.162263034	-0.295783483	0.138697263	0.074883206	0.15973275	-0.2985019	0.554367842	-0.102977937	-0.196700646	-0.017469888	0.387581279	0.07776526	0.250437177	-0.634395326	0.487351789	-0.061176945	0.290351071	-0.111796722	0.037818504	-0.196515219	-0.15912985	-0.466039702	0.717916251	-0.65299226	-0.020627977	-0.137602703	0.004506753	0.146484483	0.517082538	0.220222269	0.35769872	0.053222432	-0.548815802	0.082703219	-0.177015323	0.020819029	-0.557902161	0.517659821
